report_time,state_name,confirmed_india,confirmed_foreign,cured,death,confirmed
2022-04-16,West Bengal,,,1996216,21200,2017765
2022-04-17,Andaman and Nicobar Islands,,,9905,129,10034
2022-04-17,Andhra Pradesh,,,2304872,14730,2319640
2022-04-17,Arunachal Pradesh,,,64191,296,64495
2022-04-17,Assam,,,716210,6639,724200
2022-04-17,Bihar,,,818237,12256,830501
2022-04-17,Chandigarh,,,90774,1165,91961
2022-04-17,Chhattisgarh,,,1138167,14034,1152217
2022-04-17,Delhi,,,1840611,26160,1868033
2022-04-17,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-17,Goa,,,241506,3832,245357
2022-04-17,Gujarat,,,1213074,10942,1224142
2022-04-17,Himachal Pradesh,,,280494,4134,284681
2022-04-17,Haryana,,,975352,10618,986805
2022-04-17,Jharkhand,,,429851,5315,435175
2022-04-17,Jammu and Kashmir,,,449107,4751,453929
2022-04-17,Karnataka,,,3904775,40057,3946315
2022-04-17,Kerala,,,6465037,68402,6536421
2022-04-17,Ladakh,,,28003,228,28239
2022-04-17,Lakshadweep,,,11350,52,11402
2022-04-17,Maharashtra,,,7727265,147827,7875718
2022-04-17,Meghalaya,,,92189,1593,93786
2022-04-17,Manipur,,,135019,2120,137190
2022-04-17,Madhya Pradesh,,,1030461,10735,1041243
2022-04-17,Mizoram,,,224865,692,226111
2022-04-17,Nagaland,,,34720,759,35487
2022-04-17,Odisha,,,1278641,9123,1287912
2022-04-17,Punjab,,,741450,17743,759248
2022-04-17,Puducherry,,,163812,1962,165777
2022-04-17,Rajasthan,,,1273533,9552,1283182
2022-04-17,Sikkim,,,38692,452,39147
2022-04-17,Telangana,,,787286,4111,791619
2022-04-17,Tamil Nadu,,,3414983,38025,3453233
2022-04-17,Tripura,,,99956,922,100878
2022-04-17,Uttar Pradesh,,,2047480,23499,2071486
2022-04-17,Uttarakhand,,,429233,7692,437314
2022-04-17,West Bengal,,,1996250,21200,2017778
2022-04-19,Andaman and Nicobar Islands,,,9905,129,10034
2022-04-19,Andhra Pradesh,,,2304873,14730,2319646
2022-04-19,Arunachal Pradesh,,,64193,296,64495
2022-04-19,Assam,,,716212,6639,724200
2022-04-19,Bihar,,,818238,12256,830508
2022-04-19,Chandigarh,,,90780,1165,91966
2022-04-19,Chhattisgarh,,,1138175,14034,1152218
2022-04-19,Delhi,,,1841162,26160,1869051
2022-04-19,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-19,Goa,,,241514,3832,245365
2022-04-19,Gujarat,,,1213127,10942,1224170
2022-04-19,Himachal Pradesh,,,280501,4134,284698
2022-04-19,Haryana,,,975615,10618,987230
2022-04-19,Jharkhand,,,429854,5315,435181
2022-04-19,Jammu and Kashmir,,,449128,4751,453946
2022-04-19,Karnataka,,,3904850,40057,3946422
2022-04-19,Kerala,,,6466280,68615,6537361
2022-04-19,Ladakh,,,28006,228,28239
2022-04-19,Lakshadweep,,,11350,52,11402
2022-04-19,Maharashtra,,,7727443,147827,7875904
2022-04-19,Meghalaya,,,92191,1593,93788
2022-04-19,Manipur,,,135025,2120,137198
2022-04-19,Madhya Pradesh,,,1030472,10735,1041250
2022-04-19,Mizoram,,,225020,692,226271
2022-04-19,Nagaland,,,34720,759,35487
2022-04-19,Odisha,,,1278652,9123,1287935
2022-04-19,Punjab,,,741466,17743,759284
2022-04-19,Puducherry,,,163812,1962,165777
2022-04-19,Rajasthan,,,1273546,9552,1283203
2022-04-19,Sikkim,,,38692,452,39148
2022-04-19,Telangana,,,787350,4111,791650
2022-04-19,Tamil Nadu,,,3415033,38025,3453290
2022-04-19,Tripura,,,99956,922,100879
2022-04-19,Uttar Pradesh,,,2047540,23501,2071736
2022-04-19,Uttarakhand,,,429250,7692,437331
2022-04-19,West Bengal,,,1996333,21200,2017823
2022-04-20,Andaman and Nicobar Islands,,,9905,129,10034
2022-04-20,Andhra Pradesh,,,2304883,14730,2319651
2022-04-20,Arunachal Pradesh,,,64197,296,64495
2022-04-20,Assam,,,716212,6639,724202
2022-04-20,Bihar,,,818239,12256,830509
2022-04-20,Chandigarh,,,90781,1165,91967
2022-04-20,Chhattisgarh,,,1138178,14034,1152220
2022-04-20,Delhi,,,1841576,26160,1869683
2022-04-20,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-20,Goa,,,241516,3832,245367
2022-04-20,Gujarat,,,1213149,10942,1224182
2022-04-20,Himachal Pradesh,,,280515,4134,284712
2022-04-20,Haryana,,,975736,10618,987479
2022-04-20,Jharkhand,,,429856,5315,435185
2022-04-20,Jammu and Kashmir,,,449140,4751,453955
2022-04-20,Karnataka,,,3904898,40057,3946484
2022-04-20,Kerala,,,6466768,68649,6537849
2022-04-20,Ladakh,,,28006,228,28239
2022-04-20,Lakshadweep,,,11350,52,11402
2022-04-20,Maharashtra,,,7727551,147830,7876041
2022-04-20,Meghalaya,,,92193,1593,93791
2022-04-20,Manipur,,,135026,2120,137201
2022-04-20,Madhya Pradesh,,,1030477,10735,1041260
2022-04-20,Mizoram,,,225118,693,226396
2022-04-20,Nagaland,,,34720,760,35488
2022-04-20,Odisha,,,1278672,9123,1287951
2022-04-20,Punjab,,,741471,17743,759304
2022-04-20,Puducherry,,,163812,1962,165777
2022-04-20,Rajasthan,,,1273561,9552,1283226
2022-04-20,Sikkim,,,38693,452,39148
2022-04-20,Telangana,,,787374,4111,791672
2022-04-20,Tamil Nadu,,,3415060,38025,3453320
2022-04-20,Tripura,,,99956,922,100879
2022-04-20,Uttar Pradesh,,,2047595,23502,2071895
2022-04-20,Uttarakhand,,,429253,7692,437343
2022-04-20,West Bengal,,,1996374,21200,2017846
2022-04-21,Andaman and Nicobar Islands,,,9905,129,10034
2022-04-21,Andhra Pradesh,,,2304887,14730,2319652
2022-04-21,Arunachal Pradesh,,,64199,296,64495
2022-04-21,Assam,,,716212,6639,724204
2022-04-21,Bihar,,,818241,12256,830512
2022-04-21,Chandigarh,,,90786,1165,91970
2022-04-21,Chhattisgarh,,,1138180,14034,1152225
2022-04-21,Delhi,,,1841890,26161,1870692
2022-04-21,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-21,Goa,,,241517,3832,245372
2022-04-21,Gujarat,,,1213161,10942,1224195
2022-04-21,Himachal Pradesh,,,280523,4134,284726
2022-04-21,Haryana,,,975896,10618,987789
2022-04-21,Jharkhand,,,429856,5315,435189
2022-04-21,Jammu and Kashmir,,,449152,4751,453956
2022-04-21,Karnataka,,,3904947,40057,3946545
2022-04-21,Kerala,,,6466959,68702,6538204
2022-04-21,Ladakh,,,28009,228,28242
2022-04-21,Lakshadweep,,,11350,52,11402
2022-04-21,Maharashtra,,,7727683,147830,7876203
2022-04-21,Meghalaya,,,92193,1593,93792
2022-04-21,Manipur,,,135049,2120,137203
2022-04-21,Madhya Pradesh,,,1030487,10735,1041266
2022-04-21,Mizoram,,,225207,694,226499
2022-04-21,Nagaland,,,34724,760,35488
2022-04-21,Odisha,,,1278672,9124,1287959
2022-04-21,Punjab,,,741478,17743,759334
2022-04-21,Puducherry,,,163814,1962,165777
2022-04-21,Rajasthan,,,1273570,9552,1283251
2022-04-21,Sikkim,,,38693,452,39148
2022-04-21,Telangana,,,787387,4111,791692
2022-04-21,Tamil Nadu,,,3415083,38025,3453351
2022-04-21,Tripura,,,99956,922,100879
2022-04-21,Uttar Pradesh,,,2047705,23502,2072063
2022-04-21,Uttarakhand,,,429255,7692,437350
2022-04-21,West Bengal,,,1996416,21200,2017874
2022-04-22,Andaman and Nicobar Islands,,,9905,129,10034
2022-04-22,Andhra Pradesh,,,2304888,14730,2319653
2022-04-22,Arunachal Pradesh,,,64199,296,64495
2022-04-22,Assam,,,716212,6639,724204
2022-04-22,Bihar,,,818242,12256,830514
2022-04-22,Chandigarh,,,90789,1165,91976
2022-04-22,Chhattisgarh,,,1138183,14034,1152228
2022-04-22,Delhi,,,1842525,26162,1871657
2022-04-22,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-22,Goa,,,241520,3832,245376
2022-04-22,Gujarat,,,1213173,10943,1224214
2022-04-22,Himachal Pradesh,,,280526,4134,284737
2022-04-22,Haryana,,,976097,10618,988156
2022-04-22,Jharkhand,,,429857,5316,435196
2022-04-22,Jammu and Kashmir,,,449160,4751,453966
2022-04-22,Karnataka,,,3904996,40057,3946645
2022-04-22,Kerala,,,6467215,68750,6538536
2022-04-22,Ladakh,,,28011,228,28242
2022-04-22,Lakshadweep,,,11350,52,11402
2022-04-22,Maharashtra,,,7727789,147831,7876382
2022-04-22,Meghalaya,,,92193,1593,93792
2022-04-22,Manipur,,,135056,2120,137205
2022-04-22,Madhya Pradesh,,,1030489,10735,1041281
2022-04-22,Mizoram,,,225282,694,226590
2022-04-22,Nagaland,,,34727,760,35488
2022-04-22,Odisha,,,1278687,9124,1287968
2022-04-22,Punjab,,,741488,17744,759355
2022-04-22,Puducherry,,,163815,1962,165777
2022-04-22,Rajasthan,,,1273591,9552,1283265
2022-04-22,Sikkim,,,38693,452,39148
2022-04-22,Telangana,,,787411,4111,791709
2022-04-22,Tamil Nadu,,,3415109,38025,3453390
2022-04-22,Tripura,,,99956,922,100879
2022-04-22,Uttar Pradesh,,,2047786,23502,2072268
2022-04-22,Uttarakhand,,,429256,7693,437356
2022-04-22,West Bengal,,,1996455,21200,2017900
2022-04-23,Andaman and Nicobar Islands,,,9905,129,10034
2022-04-23,Andhra Pradesh,,,2304894,14730,2319657
2022-04-23,Arunachal Pradesh,,,64199,296,64495
2022-04-23,Assam,,,716212,6639,724204
2022-04-23,Bihar,,,818246,12256,830518
2022-04-23,Chandigarh,,,90793,1165,91982
2022-04-23,Chhattisgarh,,,1138183,14034,1152228
2022-04-23,Delhi,,,1843282,26164,1872699
2022-04-23,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-23,Goa,,,241522,3832,245377
2022-04-23,Gujarat,,,1213184,10943,1224225
2022-04-23,Himachal Pradesh,,,280532,4134,284744
2022-04-23,Haryana,,,976291,10618,988541
2022-04-23,Jharkhand,,,429859,5316,435199
2022-04-23,Jammu and Kashmir,,,449169,4751,453975
2022-04-23,Karnataka,,,3905041,40057,3946735
2022-04-23,Kerala,,,6467457,68781,6538851
2022-04-23,Ladakh,,,28011,228,28243
2022-04-23,Lakshadweep,,,11350,52,11402
2022-04-23,Maharashtra,,,7727855,147831,7876503
2022-04-23,Meghalaya,,,92193,1593,93793
2022-04-23,Manipur,,,135059,2120,137205
2022-04-23,Madhya Pradesh,,,1030496,10735,1041292
2022-04-23,Mizoram,,,225336,694,226702
2022-04-23,Nagaland,,,34727,760,35488
2022-04-23,Odisha,,,1278701,9124,1287979
2022-04-23,Punjab,,,741497,17744,759386
2022-04-23,Puducherry,,,163815,1962,165777
2022-04-23,Rajasthan,,,1273606,9552,1283299
2022-04-23,Sikkim,,,38694,452,39149
2022-04-23,Telangana,,,787431,4111,791741
2022-04-23,Tamil Nadu,,,3415136,38025,3453447
2022-04-23,Tripura,,,99956,922,100879
2022-04-23,Uttar Pradesh,,,2047909,23502,2072455
2022-04-23,Uttarakhand,,,429257,7693,437367
2022-04-23,West Bengal,,,1996489,21200,2017940
2022-04-24,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-24,Andhra Pradesh,,,2304896,14730,2319659
2022-04-24,Arunachal Pradesh,,,64199,296,64495
2022-04-24,Assam,,,716212,6639,724205
2022-04-24,Bihar,,,818249,12256,830522
2022-04-24,Chandigarh,,,90796,1165,91989
2022-04-24,Chhattisgarh,,,1138183,14034,1152233
2022-04-24,Delhi,,,1843922,26166,1873793
2022-04-24,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-24,Goa,,,241525,3832,245379
2022-04-24,Gujarat,,,1213187,10943,1224233
2022-04-24,Himachal Pradesh,,,280542,4134,284751
2022-04-24,Haryana,,,976565,10618,988875
2022-04-24,Jharkhand,,,429865,5317,435204
2022-04-24,Jammu and Kashmir,,,449177,4751,453978
2022-04-24,Karnataka,,,3905096,40057,3946874
2022-04-24,Kerala,,,6467674,68819,6539151
2022-04-24,Ladakh,,,28011,228,28243
2022-04-24,Lakshadweep,,,11350,52,11402
2022-04-24,Maharashtra,,,7727996,147832,7876697
2022-04-24,Meghalaya,,,92195,1593,93794
2022-04-24,Manipur,,,135063,2120,137210
2022-04-24,Madhya Pradesh,,,1030509,10735,1041313
2022-04-24,Mizoram,,,225423,694,226779
2022-04-24,Nagaland,,,34727,760,35488
2022-04-24,Odisha,,,1278729,9124,1287980
2022-04-24,Punjab,,,741504,17744,759401
2022-04-24,Puducherry,,,163815,1962,165777
2022-04-24,Rajasthan,,,1273622,9552,1283317
2022-04-24,Sikkim,,,38695,452,39149
2022-04-24,Telangana,,,787450,4111,791772
2022-04-24,Tamil Nadu,,,3415165,38025,3453500
2022-04-24,Tripura,,,99956,922,100879
2022-04-24,Uttar Pradesh,,,2048055,23503,2072680
2022-04-24,Uttarakhand,,,429260,7693,437376
2022-04-24,West Bengal,,,1996524,21201,2017971
2022-04-25,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-25,Andhra Pradesh,,,2304898,14730,2319662
2022-04-25,Arunachal Pradesh,,,64199,296,64495
2022-04-25,Assam,,,716212,6639,724207
2022-04-25,Bihar,,,818251,12256,830524
2022-04-25,Chandigarh,,,90798,1165,91998
2022-04-25,Chhattisgarh,,,1138183,14034,1152235
2022-04-25,Delhi,,,1844734,26167,1874876
2022-04-25,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-25,Goa,,,241528,3832,245385
2022-04-25,Gujarat,,,1213204,10943,1224245
2022-04-25,Himachal Pradesh,,,280547,4134,284755
2022-04-25,Haryana,,,976894,10618,989292
2022-04-25,Jharkhand,,,429867,5317,435206
2022-04-25,Jammu and Kashmir,,,449186,4751,453990
2022-04-25,Karnataka,,,3905159,40057,3946934
2022-04-25,Kerala,,,6467877,68843,6539432
2022-04-25,Ladakh,,,28011,228,28244
2022-04-25,Lakshadweep,,,11350,52,11402
2022-04-25,Maharashtra,,,7728091,147834,7876841
2022-04-25,Meghalaya,,,92196,1593,93794
2022-04-25,Manipur,,,135065,2120,137212
2022-04-25,Madhya Pradesh,,,1030515,10735,1041319
2022-04-25,Mizoram,,,225491,695,226886
2022-04-25,Nagaland,,,34728,760,35488
2022-04-25,Odisha,,,1278737,9124,1287989
2022-04-25,Punjab,,,741513,17744,759422
2022-04-25,Puducherry,,,163815,1962,165780
2022-04-25,Rajasthan,,,1273630,9552,1283332
2022-04-25,Sikkim,,,38695,452,39149
2022-04-25,Telangana,,,787469,4111,791793
2022-04-25,Tamil Nadu,,,3415193,38025,3453552
2022-04-25,Tripura,,,99957,922,100879
2022-04-25,Uttar Pradesh,,,2048188,23505,2072892
2022-04-25,Uttarakhand,,,429262,7693,437388
2022-04-25,West Bengal,,,1996556,21201,2018012
2022-04-26,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-26,Andhra Pradesh,,,2304910,14730,2319662
2022-04-26,Arunachal Pradesh,,,64199,296,64495
2022-04-26,Assam,,,716212,7986,724207
2022-04-26,Bihar,,,818252,12256,830526
2022-04-26,Chandigarh,,,90801,1165,92007
2022-04-26,Chhattisgarh,,,1138184,14034,1152241
2022-04-26,Delhi,,,1845551,26168,1875887
2022-04-26,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-26,Goa,,,241530,3832,245388
2022-04-26,Gujarat,,,1213221,10943,1224257
2022-04-26,Himachal Pradesh,,,280558,4134,284769
2022-04-26,Haryana,,,977293,10618,989762
2022-04-26,Jharkhand,,,429870,5317,435210
2022-04-26,Jammu and Kashmir,,,449203,4751,454004
2022-04-26,Karnataka,,,3905228,40057,3946998
2022-04-26,Kerala,,,6468076,68890,6539722
2022-04-26,Ladakh,,,28011,228,28245
2022-04-26,Lakshadweep,,,11350,52,11402
2022-04-26,Maharashtra,,,7728162,147834,7876925
2022-04-26,Meghalaya,,,92196,1593,93795
2022-04-26,Manipur,,,135078,2120,137215
2022-04-26,Madhya Pradesh,,,1030518,10735,1041323
2022-04-26,Mizoram,,,225596,695,226988
2022-04-26,Nagaland,,,34728,760,35488
2022-04-26,Odisha,,,1278737,9124,1287998
2022-04-26,Punjab,,,741527,17748,759442
2022-04-26,Puducherry,,,163815,1962,165781
2022-04-26,Rajasthan,,,1273639,9552,1283362
2022-04-26,Sikkim,,,38695,452,39149
2022-04-26,Telangana,,,787484,4111,791827
2022-04-26,Tamil Nadu,,,3415220,38025,3453607
2022-04-26,Tripura,,,99957,922,100879
2022-04-26,Uttar Pradesh,,,2048320,23505,2073102
2022-04-26,Uttarakhand,,,429267,7693,437399
2022-04-26,West Bengal,,,1996581,21201,2018031
2022-04-27,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-27,Andhra Pradesh,,,2304918,14730,2319666
2022-04-27,Arunachal Pradesh,,,64199,296,64495
2022-04-27,Assam,,,716214,7986,724210
2022-04-27,Bihar,,,818255,12256,830533
2022-04-27,Chandigarh,,,90802,1165,92022
2022-04-27,Chhattisgarh,,,1138187,14034,1152248
2022-04-27,Delhi,,,1846414,26169,1877091
2022-04-27,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-27,Goa,,,241536,3832,245395
2022-04-27,Gujarat,,,1213234,10943,1224276
2022-04-27,Himachal Pradesh,,,280572,4134,284778
2022-04-27,Haryana,,,977678,10618,990279
2022-04-27,Jharkhand,,,429873,5317,435212
2022-04-27,Jammu and Kashmir,,,449207,4751,454013
2022-04-27,Karnataka,,,3905298,40057,3947083
2022-04-27,Kerala,,,6468401,68916,6539977
2022-04-27,Ladakh,,,28012,228,28245
2022-04-27,Lakshadweep,,,11350,52,11402
2022-04-27,Maharashtra,,,7728297,147838,7877078
2022-04-27,Meghalaya,,,92199,1593,93795
2022-04-27,Manipur,,,135080,2120,137217
2022-04-27,Madhya Pradesh,,,1030526,10735,1041336
2022-04-27,Mizoram,,,225697,696,227152
2022-04-27,Nagaland,,,34728,760,35488
2022-04-27,Odisha,,,1278760,9124,1288007
2022-04-27,Punjab,,,741550,17748,759476
2022-04-27,Puducherry,,,163815,1962,165784
2022-04-27,Rajasthan,,,1273657,9552,1283412
2022-04-27,Sikkim,,,38696,452,39150
2022-04-27,Telangana,,,787508,4111,791857
2022-04-27,Tamil Nadu,,,3415250,38025,3453679
2022-04-27,Tripura,,,99957,922,100879
2022-04-27,Uttar Pradesh,,,2048482,23505,2073303
2022-04-27,Uttarakhand,,,429269,7693,437415
2022-04-27,West Bengal,,,1996600,21201,2018067
2022-04-28,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-28,Andhra Pradesh,,,2304926,14730,2319670
2022-04-28,Arunachal Pradesh,,,64199,296,64495
2022-04-28,Assam,,,716215,7986,724210
2022-04-28,Bihar,,,818257,12256,830547
2022-04-28,Chandigarh,,,90805,1165,92030
2022-04-28,Chhattisgarh,,,1138191,14034,1152253
2022-04-28,Delhi,,,1847456,26170,1878458
2022-04-28,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-28,Goa,,,241538,3832,245409
2022-04-28,Gujarat,,,1213243,10943,1224291
2022-04-28,Himachal Pradesh,,,280584,4134,284784
2022-04-28,Haryana,,,978174,10619,990814
2022-04-28,Jharkhand,,,429875,5317,435220
2022-04-28,Jammu and Kashmir,,,449212,4751,454021
2022-04-28,Karnataka,,,3905397,40057,3947209
2022-04-28,Kerala,,,6468629,68952,6540318
2022-04-28,Ladakh,,,28014,228,28245
2022-04-28,Lakshadweep,,,11350,52,11402
2022-04-28,Maharashtra,,,7728471,147838,7877264
2022-04-28,Meghalaya,,,92199,1593,93795
2022-04-28,Manipur,,,135080,2120,137217
2022-04-28,Madhya Pradesh,,,1030533,10735,1041351
2022-04-28,Mizoram,,,225811,696,227237
2022-04-28,Nagaland,,,34728,760,35488
2022-04-28,Odisha,,,1278760,9124,1288017
2022-04-28,Punjab,,,741592,17748,759512
2022-04-28,Puducherry,,,163815,1962,165784
2022-04-28,Rajasthan,,,1273677,9552,1283471
2022-04-28,Sikkim,,,38696,452,39150
2022-04-28,Telangana,,,787519,4111,791906
2022-04-28,Tamil Nadu,,,3415284,38025,3453756
2022-04-28,Tripura,,,99957,922,100880
2022-04-28,Uttar Pradesh,,,2048671,23506,2073561
2022-04-28,Uttarakhand,,,429296,7693,437439
2022-04-28,West Bengal,,,1996630,21201,2018119
2022-04-29,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-29,Andhra Pradesh,,,2304929,14730,2319675
2022-04-29,Arunachal Pradesh,,,64199,296,64495
2022-04-29,Assam,,,716215,7986,724210
2022-04-29,Bihar,,,818261,12256,830549
2022-04-29,Chandigarh,,,90811,1165,92041
2022-04-29,Chhattisgarh,,,1138195,14034,1152259
2022-04-29,Delhi,,,1848526,26172,1879948
2022-04-29,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-29,Goa,,,241540,3832,245415
2022-04-29,Gujarat,,,1213263,10943,1224305
2022-04-29,Himachal Pradesh,,,280596,4134,284792
2022-04-29,Haryana,,,978537,10619,991394
2022-04-29,Jharkhand,,,429876,5317,435221
2022-04-29,Jammu and Kashmir,,,449212,4751,454028
2022-04-29,Karnataka,,,3905513,40099,3947363
2022-04-29,Kerala,,,6468929,68966,6540665
2022-04-29,Ladakh,,,28014,228,28245
2022-04-29,Lakshadweep,,,11350,52,11402
2022-04-29,Maharashtra,,,7728628,147840,7877429
2022-04-29,Meghalaya,,,92199,1593,93797
2022-04-29,Manipur,,,135083,2120,137220
2022-04-29,Madhya Pradesh,,,1030550,10735,1041380
2022-04-29,Mizoram,,,225896,696,227336
2022-04-29,Nagaland,,,34728,760,35488
2022-04-29,Odisha,,,1278767,9124,1288024
2022-04-29,Punjab,,,741612,17748,759538
2022-04-29,Puducherry,,,163815,1962,165785
2022-04-29,Rajasthan,,,1273699,9552,1283506
2022-04-29,Sikkim,,,38696,452,39151
2022-04-29,Telangana,,,787539,4111,791946
2022-04-29,Tamil Nadu,,,3415316,38025,3453829
2022-04-29,Tripura,,,99957,922,100880
2022-04-29,Uttar Pradesh,,,2048879,23506,2073779
2022-04-29,Uttarakhand,,,429299,7693,437452
2022-04-29,West Bengal,,,1996651,21201,2018153
2022-04-30,Andaman and Nicobar Islands,,,9905,129,10035
2022-04-30,Andhra Pradesh,,,2304933,14730,2319683
2022-04-30,Arunachal Pradesh,,,64199,296,64495
2022-04-30,Assam,,,716215,7986,724212
2022-04-30,Bihar,,,818264,12256,830556
2022-04-30,Chandigarh,,,90817,1165,92051
2022-04-30,Chhattisgarh,,,1138196,14034,1152263
2022-04-30,Delhi,,,1849772,26174,1881555
2022-04-30,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-04-30,Goa,,,241545,3832,245421
2022-04-30,Gujarat,,,1213274,10943,1224322
2022-04-30,Himachal Pradesh,,,280603,4134,284797
2022-04-30,Haryana,,,978961,10619,992018
2022-04-30,Jharkhand,,,429878,5317,435222
2022-04-30,Jammu and Kashmir,,,449216,4751,454032
2022-04-30,Karnataka,,,3905660,40099,3947496
2022-04-30,Kerala,,,6469204,69011,6541077
2022-04-30,Ladakh,,,28014,228,28246
2022-04-30,Lakshadweep,,,11350,52,11402
2022-04-30,Maharashtra,,,7728756,147842,7877577
2022-04-30,Meghalaya,,,92200,1593,93797
2022-04-30,Manipur,,,135083,2120,137220
2022-04-30,Madhya Pradesh,,,1030561,10735,1041414
2022-04-30,Mizoram,,,226009,696,227419
2022-04-30,Nagaland,,,34728,760,35488
2022-04-30,Odisha,,,1278789,9124,1288034
2022-04-30,Punjab,,,741636,17748,759565
2022-04-30,Puducherry,,,163815,1962,165788
2022-04-30,Rajasthan,,,1273714,9552,1283595
2022-04-30,Sikkim,,,38697,452,39152
2022-04-30,Telangana,,,787561,4111,791978
2022-04-30,Tamil Nadu,,,3415351,38025,3453883
2022-04-30,Tripura,,,99957,922,100880
2022-04-30,Uttar Pradesh,,,2049102,23507,2074072
2022-04-30,Uttarakhand,,,429306,7693,437473
2022-04-30,West Bengal,,,1996669,21201,2018205
2022-05-01,Andaman and Nicobar Islands,,,9906,129,10035
2022-05-01,Andhra Pradesh,,,2304934,14730,2319687
2022-05-01,Arunachal Pradesh,,,64199,296,64495
2022-05-01,Assam,,,716216,7986,724213
2022-05-01,Bihar,,,818266,12256,830562
2022-05-01,Chandigarh,,,90824,1165,92060
2022-05-01,Chhattisgarh,,,1138199,14034,1152268
2022-05-01,Delhi,,,1851184,26175,1883075
2022-05-01,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-05-01,Goa,,,241552,3832,245429
2022-05-01,Gujarat,,,1213284,10943,1224340
2022-05-01,Himachal Pradesh,,,280614,4134,284811
2022-05-01,Haryana,,,979361,10619,992508
2022-05-01,Jharkhand,,,429885,5317,435228
2022-05-01,Jammu and Kashmir,,,449225,4751,454043
2022-05-01,Karnataka,,,3905736,40101,3947622
2022-05-01,Kerala,,,6469557,69047,6541414
2022-05-01,Ladakh,,,28015,228,28246
2022-05-01,Lakshadweep,,,11350,52,11402
2022-05-01,Maharashtra,,,7728891,147843,7877732
2022-05-01,Meghalaya,,,92200,1593,93797
2022-05-01,Manipur,,,135085,2120,137220
2022-05-01,Madhya Pradesh,,,1030575,10735,1041460
2022-05-01,Mizoram,,,226089,696,227453
2022-05-01,Nagaland,,,34728,760,35488
2022-05-01,Odisha,,,1278789,9124,1288046
2022-05-01,Punjab,,,741655,17748,759595
2022-05-01,Puducherry,,,163815,1962,165788
2022-05-01,Rajasthan,,,1273744,9552,1283665
2022-05-01,Sikkim,,,38697,452,39152
2022-05-01,Telangana,,,787581,4111,792012
2022-05-01,Tamil Nadu,,,3415394,38025,3453932
2022-05-01,Tripura,,,99957,922,100881
2022-05-01,Uttar Pradesh,,,2049302,23507,2074347
2022-05-01,Uttarakhand,,,429314,7693,437481
2022-05-01,West Bengal,,,1996693,21201,2018260
2022-05-03,Andaman and Nicobar Islands,,,9906,129,10035
2022-05-03,Andhra Pradesh,,,2304939,14730,2319703
2022-05-03,Arunachal Pradesh,,,64199,296,64498
2022-05-03,Assam,,,716219,7986,724213
2022-05-03,Bihar,,,818275,12256,830572
2022-05-03,Chandigarh,,,90842,1165,92078
2022-05-03,Chhattisgarh,,,1138205,14034,1152283
2022-05-03,Delhi,,,1853717,26175,1885636
2022-05-03,Dadra and Nagar Haveli and Daman and Diu,,,11437,4,11441
2022-05-03,Goa,,,241564,3832,245439
2022-05-03,Gujarat,,,1213320,10943,1224374
2022-05-03,Himachal Pradesh,,,280629,4134,284822
2022-05-03,Haryana,,,980306,10619,993426
2022-05-03,Jharkhand,,,429890,5317,435238
2022-05-03,Jammu and Kashmir,,,449241,4751,454053
2022-05-03,Karnataka,,,3905920,40102,3947837
2022-05-03,Kerala,,,6470116,69083,6541978
2022-05-03,Ladakh,,,28017,228,28246
2022-05-03,Lakshadweep,,,11350,52,11402
2022-05-03,Maharashtra,,,7729133,147844,7877993
2022-05-03,Meghalaya,,,92202,1593,93800
2022-05-03,Manipur,,,135095,2120,137221
2022-05-03,Madhya Pradesh,,,1030589,10735,1041514
2022-05-03,Mizoram,,,226384,697,227556
2022-05-03,Nagaland,,,34728,760,35488
2022-05-03,Odisha,,,1278806,9126,1288068
2022-05-03,Punjab,,,741712,17751,759646
2022-05-03,Puducherry,,,163820,1962,165790
2022-05-03,Rajasthan,,,1273798,9552,1283781
2022-05-03,Sikkim,,,38697,452,39153
2022-05-03,Telangana,,,787630,4111,792072
2022-05-03,Tamil Nadu,,,3415489,38025,3454019
2022-05-03,Tripura,,,99957,922,100882
